city,date,pm25,pm10,o3,no2,so2,co
hisar,24-10-2020,240,202,31,13,13,11
hisar,25-10-2020,232,181,32,11,18,8
hisar,26-10-2020,231,181,30,10,13,9
hisar,27-10-2020,233,154,29,16,21,12
hisar,28-10-2020,213,176,18,27,14,10
hisar,29-10-2020,216,263,16,35,17,17
hisar,30-10-2020,304,298,17,23,16,14
hisar,31-10-2020,346,222,20,19,10,11
hisar,01-11-2020,259,156,21,20,10,9
hisar,02-11-2020,213,156,20,23,11,9
hisar,03-11-2020,201,143,15,22,17,7
hisar,04-11-2020,188,242,15,32,27,19
hisar,05-11-2020,280,206,15,26,14,12
hisar,06-11-2020,252,274,16,29,17,17
hisar,07-11-2020,315,353,16,31,17,18
hisar,08-11-2020,345,390,14,42,24,22
hisar,09-11-2020,382,553,8,41,35,29
hisar,10-11-2020,504,425,9,35,17,23
hisar,11-11-2020,430,163,19,30,38,12
hisar,12-11-2020,268,232,22,34,13,15
hisar,13-11-2020,244,392,23,36,38,21
hisar,14-11-2020,399,461,24,28,39,20
hisar,15-11-2020,463,269,22,21,51,11
hisar,16-11-2020,323,67,14,13,13,5
hisar,17-11-2020,158,60,20,14,5,5
hisar,18-11-2020,136,135,24,23,7,11
hisar,19-11-2020,156,174,24,28,12,15
hisar,20-11-2020,232,128,23,23,26,10
hisar,21-11-2020,217,119,24,19,9,8
hisar,22-11-2020,200,149,23,22,8,12
hisar,23-11-2020,217,170,22,31,9,18
hisar,24-11-2020,246,150,22,25,13,12
hisar,25-11-2020,240,168,22,23,9,13
hisar,26-11-2020,297,,,,,
jind,15-06-2019,,159,34,11,7,2
jind,16-06-2019,149,89,25,4,2,1
jind,17-06-2019,122,100,33,7,2,2
jind,18-06-2019,119,57,31,7,7,5
jind,19-06-2019,96,116,33,10,18,5
jind,20-06-2019,157,96,53,6,17,3
jind,21-06-2019,123,92,51,9,17,4
jind,22-06-2019,140,101,67,9,19,4
jind,23-06-2019,148,98,56,7,15,9
jind,24-06-2019,143,66,29,3,15,4
jind,25-06-2019,81,72,45,5,16,4
jind,26-06-2019,100,93,53,5,13,4
jind,27-06-2019,142,147,45,7,5,2
jind,28-06-2019,143,147,36,8,4,2
jind,29-06-2019,147,254,37,6,5,2
jind,30-06-2019,167,133,39,5,4,2
jind,01-07-2019,153,119,48,6,5,2
jind,02-07-2019,149,107,63,5,4,1
jind,03-07-2019,139,273,46,6,2,3
jind,04-07-2019,128,120,32,5,,4
jind,05-07-2019,82,60,31,6,1,2
jind,06-07-2019,123,69,33,6,1,4
jind,07-07-2019,109,55,36,6,1,3
jind,08-07-2019,101,84,33,7,2,3
jind,09-07-2019,118,92,17,5,2,2
jind,10-07-2019,138,158,30,8,1,4
jind,11-07-2019,149,218,21,6,2,3
jind,12-07-2019,202,237,19,5,2,3
jind,13-07-2019,240,264,20,5,3,2
jind,14-07-2019,189,151,26,5,5,2
jind,15-07-2019,160,57,23,5,3,2
jind,16-07-2019,98,48,30,4,1,2
jind,17-07-2019,97,26,34,3,2,2
jind,18-07-2019,67,31,35,3,3,2
jind,19-07-2019,64,57,68,6,2,4
jind,20-07-2019,110,62,38,5,2,3
jind,21-07-2019,120,60,44,6,3,4
jind,22-07-2019,127,54,38,5,3,3
jind,23-07-2019,109,66,52,7,4,5
jind,24-07-2019,145,52,34,4,3,3
jind,25-07-2019,106,31,24,4,4,3
jind,26-07-2019,60,55,28,6,3,3
jind,27-07-2019,111,28,18,4,2,2
jind,28-07-2019,64,27,20,3,3,3
jind,29-07-2019,65,29,22,4,2,3
jind,30-07-2019,65,38,26,4,3,3
jind,31-07-2019,75,43,32,4,4,3
jind,01-08-2019,88,52,43,5,3,4
jind,02-08-2019,107,47,24,5,3,3
jind,03-08-2019,87,52,23,5,6,4
jind,04-08-2019,99,58,30,4,6,4
jind,05-08-2019,107,84,25,5,2,5
jind,06-08-2019,133,94,17,5,3,4
jind,07-08-2019,79,43,24,5,5,4
jind,08-08-2019,81,45,27,4,5,3
jind,09-08-2019,97,44,17,4,3,2
jind,10-08-2019,70,34,28,2,5,2
jind,11-08-2019,64,45,26,3,5,3
jind,12-08-2019,95,48,13,3,4,3
jind,13-08-2019,87,53,14,3,1,4
jind,14-08-2019,78,48,16,4,2,6
jind,15-08-2019,88,52,14,4,1,7
jind,16-08-2019,109,30,15,4,2,4
jind,17-08-2019,72,21,10,4,2,3
jind,18-08-2019,61,22,11,4,2,5
jind,19-08-2019,42,44,20,6,2,9
jind,20-08-2019,88,53,30,5,2,6
jind,21-08-2019,91,75,34,6,2,7
jind,22-08-2019,127,70,24,6,2,5
jind,23-08-2019,100,72,27,7,3,7
jind,24-08-2019,130,66,27,5,3,7
jind,25-08-2019,123,55,24,7,2,9
jind,26-08-2019,120,40,28,5,2,8
jind,27-08-2019,87,44,28,5,2,7
jind,28-08-2019,94,51,19,5,1,9
jind,29-08-2019,99,57,21,4,2,9
jind,30-08-2019,115,54,27,5,2,9
jind,31-08-2019,98,73,29,5,1,10
jind,01-09-2019,149,52,27,4,1,8
jind,02-09-2019,107,53,27,5,1,10
jind,03-09-2019,104,72,24,6,2,11
jind,04-09-2019,138,75,22,6,2,12
jind,05-09-2019,155,55,26,5,2,9
jind,06-09-2019,106,51,20,5,1,7
jind,07-09-2019,92,56,29,5,2,5
jind,08-09-2019,115,49,22,6,3,4
jind,09-09-2019,106,70,28,7,4,6
jind,10-09-2019,139,69,39,7,1,18
jind,11-09-2019,151,75,39,6,1,17
jind,12-09-2019,155,76,34,5,1,14
jind,13-09-2019,151,58,27,5,1,13
jind,14-09-2019,121,61,24,5,3,9
jind,15-09-2019,132,50,26,3,1,3
jind,16-09-2019,104,66,30,4,1,4
jind,17-09-2019,140,71,31,4,1,4
jind,18-09-2019,144,66,37,5,2,3
jind,19-09-2019,126,46,22,4,1,2
jind,20-09-2019,100,51,26,6,2,3
jind,21-09-2019,98,58,28,6,1,3
jind,22-09-2019,118,48,26,5,1,2
jind,23-09-2019,88,37,24,4,1,3
jind,24-09-2019,81,49,30,5,2,3
jind,25-09-2019,95,53,30,6,2,3
jind,26-09-2019,102,48,18,5,1,3
jind,27-09-2019,79,38,16,4,1,2
jind,28-09-2019,62,36,18,5,2,2
jind,29-09-2019,68,29,15,3,1,2
jind,30-09-2019,64,39,24,6,1,3
jind,01-10-2019,79,56,31,7,2,3
jind,02-10-2019,112,59,32,8,2,4
jind,03-10-2019,122,76,37,6,1,3
jind,04-10-2019,145,57,20,5,1,2
jind,05-10-2019,98,57,26,7,1,3
jind,06-10-2019,102,74,28,7,3,4
jind,07-10-2019,146,81,23,7,2,4
jind,08-10-2019,137,65,28,7,1,2
jind,09-10-2019,114,80,32,9,2,4
jind,10-10-2019,147,83,35,10,2,4
jind,11-10-2019,158,88,32,9,3,5
jind,12-10-2019,155,105,34,10,2,5
jind,13-10-2019,171,111,33,9,2,6
jind,14-10-2019,179,113,31,10,2,6
jind,15-10-2019,173,121,32,12,2,6
jind,16-10-2019,180,129,36,11,2,7
jind,17-10-2019,202,116,31,7,2,5
jind,18-10-2019,184,101,33,7,1,3
jind,19-10-2019,168,89,28,10,1,4
jind,20-10-2019,166,89,32,10,2,4
jind,21-10-2019,167,96,32,10,3,4
jind,22-10-2019,172,109,32,12,4,5
jind,23-10-2019,165,149,36,15,8,7
jind,24-10-2019,190,139,38,15,6,7
jind,25-10-2019,208,120,36,10,3,6
jind,26-10-2019,194,134,36,12,6,7
jind,27-10-2019,205,177,37,12,10,8
jind,28-10-2019,253,169,34,10,8,8
jind,29-10-2019,261,214,21,13,3,11
jind,30-10-2019,311,214,24,14,4,7
jind,31-10-2019,289,309,27,16,4,4
jind,01-11-2019,379,376,31,12,6,4
jind,02-11-2019,418,473,16,12,5,6
jind,03-11-2019,511,669,14,13,3,8
jind,04-11-2019,607,384,24,13,2,4
jind,05-11-2019,419,187,29,12,3,3
jind,06-11-2019,264,104,30,12,1,3
jind,07-11-2019,171,85,15,9,,3
jind,08-11-2019,172,88,20,14,1,4
jind,09-11-2019,172,101,29,11,1,3
jind,10-11-2019,187,126,32,13,3,4
jind,11-11-2019,210,223,34,21,4,8
jind,12-11-2019,320,318,35,26,4,10
jind,13-11-2019,390,286,28,26,3,10
jind,14-11-2019,361,197,20,22,3,8
jind,15-11-2019,306,301,25,19,2,9
jind,16-11-2019,356,143,24,11,1,4
jind,17-11-2019,236,84,24,10,2,3
jind,18-11-2019,169,109,26,11,1,3
jind,19-11-2019,192,126,30,16,3,5
jind,20-11-2019,195,140,37,19,3,7
jind,21-11-2019,214,150,35,22,3,8
jind,22-11-2019,240,143,36,17,4,9
jind,23-11-2019,239,97,21,11,2,6
jind,24-11-2019,175,97,23,11,4,6
jind,25-11-2019,170,97,27,12,3,6
jind,26-11-2019,171,80,22,10,4,5
jind,27-11-2019,145,46,13,9,1,4
jind,28-11-2019,111,38,16,7,1,3
jind,29-11-2019,96,49,20,8,2,3
jind,30-11-2019,114,77,23,10,1,5
jind,01-12-2019,158,98,30,11,2,6
jind,02-12-2019,176,100,30,14,1,8
jind,03-12-2019,166,125,29,14,2,8
jind,04-12-2019,192,120,30,16,1,10
jind,05-12-2019,189,142,32,15,3,10
jind,06-12-2019,227,138,24,12,2,11
jind,07-12-2019,229,124,27,11,3,8
jind,08-12-2019,216,113,27,10,2,7
jind,09-12-2019,206,125,31,11,2,10
jind,10-12-2019,205,130,29,11,2,11
jind,11-12-2019,214,161,27,12,2,11
jind,12-12-2019,255,151,22,9,3,8
jind,13-12-2019,260,59,19,4,,3
jind,14-12-2019,151,59,19,6,,4
jind,15-12-2019,153,70,16,9,1,4
jind,16-12-2019,161,65,13,8,,2
jind,17-12-2019,154,74,12,9,,3
jind,18-12-2019,155,82,16,9,,2
jind,19-12-2019,170,95,11,10,,2
jind,20-12-2019,185,122,11,11,1,6
jind,21-12-2019,214,107,10,11,1,9
jind,22-12-2019,186,87,10,10,2,9
jind,23-12-2019,176,93,11,11,1,7
jind,24-12-2019,180,125,11,11,,6
jind,25-12-2019,209,101,8,9,,6
jind,26-12-2019,182,122,15,11,2,8
jind,27-12-2019,202,123,14,11,,6
jind,28-12-2019,200,117,11,11,,7
jind,29-12-2019,200,129,14,12,1,7
jind,30-12-2019,207,,,,,
jind,01-01-2020,,113,22,2,2,9
jind,02-01-2020,207,101,20,2,4,7
jind,03-01-2020,186,98,22,3,3,7
jind,04-01-2020,178,117,26,2,3,7
jind,05-01-2020,196,104,20,2,2,4
jind,06-01-2020,189,85,11,2,1,4
jind,07-01-2020,176,55,11,1,2,3
jind,08-01-2020,149,62,6,1,1,3
jind,09-01-2020,158,56,14,1,1,3
jind,10-01-2020,135,80,23,9,2,5
jind,11-01-2020,165,88,24,14,2,4
jind,12-01-2020,168,104,24,14,5,5
jind,13-01-2020,177,91,19,11,2,4
jind,14-01-2020,178,51,19,9,1,3
jind,15-01-2020,127,63,19,8,1,2
jind,16-01-2020,150,78,13,8,,3
jind,17-01-2020,162,72,13,8,,4
jind,18-01-2020,162,75,11,9,1,5
jind,19-01-2020,162,73,16,7,1,2
jind,20-01-2020,157,84,16,8,3,7
jind,21-01-2020,175,100,20,8,1,9
jind,22-01-2020,192,70,20,15,1,6
jind,23-01-2020,153,71,23,22,3,4
jind,24-01-2020,142,70,24,22,4,4
jind,25-01-2020,146,89,26,33,3,6
jind,26-01-2020,170,108,28,38,3,8
jind,27-01-2020,188,96,12,36,4,8
jind,28-01-2020,181,59,21,16,1,4
jind,29-01-2020,149,54,21,22,3,5
jind,30-01-2020,127,64,28,19,2,4
jind,31-01-2020,136,68,19,20,1,5
jind,01-02-2020,149,70,24,21,,6
jind,02-02-2020,156,79,27,18,4,5
jind,03-02-2020,163,89,28,23,3,6
jind,04-02-2020,166,87,31,24,5,6
jind,05-02-2020,170,92,25,19,3,5
jind,06-02-2020,168,85,25,23,3,5
jind,07-02-2020,168,98,33,26,4,5
jind,08-02-2020,160,94,31,21,5,6
jind,09-02-2020,174,93,33,25,4,7
jind,10-02-2020,173,98,32,26,3,7
jind,11-02-2020,177,117,36,34,4,8
jind,12-02-2020,192,102,31,20,5,6
jind,13-02-2020,175,74,34,15,5,4
jind,14-02-2020,153,84,28,16,8,4
jind,15-02-2020,146,76,29,17,15,4
jind,16-02-2020,149,93,33,24,9,6
jind,17-02-2020,169,89,37,23,6,6
jind,18-02-2020,157,88,32,22,6,5
jind,19-02-2020,157,103,45,30,11,6
jind,20-02-2020,172,106,47,18,7,5
jind,21-02-2020,170,35,29,11,5,2
jind,22-02-2020,91,53,35,21,5,5
jind,23-02-2020,117,72,29,16,6,4
jind,24-02-2020,147,72,30,17,5,3
jind,25-02-2020,151,91,36,16,14,5
jind,26-02-2020,168,95,38,18,11,5
jind,27-02-2020,174,91,41,17,11,5
jind,28-02-2020,173,87,36,14,9,5
jind,29-02-2020,163,67,26,14,5,3
jind,01-03-2020,140,34,26,13,5,1
jind,02-03-2020,80,69,30,16,8,2
jind,03-03-2020,148,71,20,14,7,2
jind,04-03-2020,145,77,37,14,7,2
jind,05-03-2020,153,34,28,11,4,2
jind,06-03-2020,86,23,21,11,2,2
jind,07-03-2020,59,29,10,10,9,4
jind,08-03-2020,73,55,32,12,8,4
jind,09-03-2020,125,62,28,8,13,3
jind,10-03-2020,119,67,28,6,11,2
jind,11-03-2020,135,52,26,6,8,3
jind,12-03-2020,132,54,24,6,8,2
jind,13-03-2020,111,76,24,5,11,2
jind,14-03-2020,130,68,17,6,10,2
jind,15-03-2020,144,54,26,6,9,2
jind,16-03-2020,130,70,23,8,12,3
jind,17-03-2020,144,84,27,10,21,3
jind,18-03-2020,159,84,27,10,17,4
jind,19-03-2020,163,77,33,10,11,5
jind,20-03-2020,154,75,35,10,18,4
jind,21-03-2020,159,80,34,10,22,4
jind,22-03-2020,160,70,32,10,14,3
jind,23-03-2020,156,56,32,8,12,3
jind,24-03-2020,123,63,31,4,16,2
jind,25-03-2020,139,50,29,4,12,2
jind,26-03-2020,114,55,22,4,11,2
jind,27-03-2020,117,32,20,3,9,1
jind,28-03-2020,75,22,24,4,8,1
jind,29-03-2020,59,44,26,4,10,1
jind,30-03-2020,94,50,26,4,12,
jind,31-03-2020,102,48,24,4,11,2
jind,01-04-2020,95,46,25,4,10,
jind,02-04-2020,100,48,27,4,11,1
jind,03-04-2020,100,44,29,4,13,1
jind,04-04-2020,91,53,28,4,13,2
jind,05-04-2020,114,57,29,4,14,
jind,06-04-2020,131,62,28,4,12,3
jind,07-04-2020,137,57,24,3,10,2
jind,08-04-2020,105,48,25,4,12,3
jind,09-04-2020,98,56,26,6,14,4
jind,10-04-2020,120,59,26,6,14,4
jind,11-04-2020,131,61,27,5,14,3
jind,12-04-2020,132,59,27,4,17,5
jind,13-04-2020,118,73,30,4,21,5
jind,14-04-2020,145,84,30,4,18,3
jind,15-04-2020,156,113,26,4,23,6
jind,16-04-2020,187,80,28,3,17,1
jind,17-04-2020,155,67,23,10,42,6
jind,18-04-2020,125,58,26,6,20,3
jind,19-04-2020,99,46,26,7,5,5
jind,20-04-2020,67,77,25,8,9,2
jind,21-04-2020,82,47,30,7,6,7
jind,22-04-2020,86,74,30,8,12,6
jind,23-04-2020,89,98,24,9,16,8
jind,24-04-2020,89,86,31,8,15,3
jind,25-04-2020,89,95,29,8,8,7
jind,26-04-2020,89,109,29,7,10,5
jind,27-04-2020,99,62,32,6,6,1
jind,28-04-2020,113,58,39,6,7,4
jind,29-04-2020,112,93,41,9,9,2
jind,30-04-2020,108,123,42,8,12,8
jind,01-05-2020,110,114,40,7,13,5
jind,02-05-2020,113,94,46,6,10,7
jind,03-05-2020,110,150,38,5,8,2
jind,04-05-2020,113,91,36,8,48,10
jind,05-05-2020,90,68,44,8,12,8
jind,06-05-2020,81,106,35,6,9,7
jind,07-05-2020,90,60,47,12,10,6
jind,08-05-2020,88,96,13,18,16,10
jind,09-05-2020,,100,56,8,19,11
jind,10-05-2020,,83,41,9,54,6
jind,11-05-2020,87,103,59,9,16,12
jind,12-05-2020,91,106,68,10,16,7
jind,13-05-2020,88,136,56,11,14,7
jind,14-05-2020,88,136,53,12,16,10
jind,15-05-2020,89,62,45,8,9,5
jind,16-05-2020,84,,,,,
jind,18-05-2020,,95,43,13,18,15
jind,19-05-2020,95,96,37,13,26,18
jind,20-05-2020,89,90,35,11,23,9
jind,21-05-2020,88,95,32,12,23,7
jind,22-05-2020,130,114,41,21,26,10
jind,23-05-2020,153,135,33,15,27,1
jind,24-05-2020,152,124,41,12,29,12
jind,25-05-2020,157,99,39,12,29,9
jind,26-05-2020,162,106,37,13,25,12
jind,27-05-2020,162,99,37,10,29,1
jind,28-05-2020,142,122,45,7,19,9
jind,29-05-2020,161,62,43,9,22,2
jind,30-05-2020,138,46,46,9,19,7
jind,31-05-2020,130,23,40,4,14,11
jind,01-06-2020,84,35,44,7,16,16
jind,02-06-2020,73,49,46,6,14,7
jind,03-06-2020,89,59,49,8,18,1
jind,04-06-2020,90,69,49,8,20,1
jind,05-06-2020,87,47,48,7,18,4
jind,06-06-2020,89,59,50,8,26,7
jind,07-06-2020,87,51,35,7,23,7
jind,08-06-2020,86,59,47,7,25,7
jind,09-06-2020,89,79,51,10,26,4
jind,10-06-2020,86,80,43,12,25,6
jind,11-06-2020,88,70,45,10,22,1
jind,12-06-2020,86,82,48,11,25,5
jind,13-06-2020,113,120,44,9,27,5
jind,14-06-2020,175,59,69,11,35,4
jind,15-06-2020,148,83,65,13,27,3
jind,16-06-2020,161,80,70,11,24,8
jind,17-06-2020,133,79,58,9,32,13
jind,18-06-2020,134,79,61,8,26,15
jind,19-06-2020,133,155,43,8,28,13
jind,20-06-2020,164,73,32,5,19,3
jind,21-06-2020,124,60,37,9,23,11
jind,22-06-2020,119,52,44,6,19,3
jind,23-06-2020,107,50,28,6,21,1
jind,24-06-2020,102,50,27,5,20,2
jind,25-06-2020,96,49,29,7,24,8
jind,26-06-2020,94,55,27,7,24,1
jind,27-06-2020,105,104,23,8,21,11
jind,28-06-2020,128,213,26,9,25,7
jind,29-06-2020,166,138,36,8,18,4
jind,30-06-2020,153,77,37,7,18,11
jind,01-07-2020,135,84,41,6,15,11
jind,02-07-2020,145,94,45,9,59,26
jind,03-07-2020,149,99,27,7,82,24
jind,04-07-2020,160,75,43,6,15,5
jind,05-07-2020,147,61,30,5,18,25
jind,06-07-2020,109,58,34,6,24,2
jind,07-07-2020,139,39,29,5,13,2
jind,08-07-2020,77,32,18,5,56,2
jind,09-07-2020,79,34,31,6,52,3
jind,10-07-2020,75,58,33,6,13,4
jind,11-07-2020,109,39,25,4,37,4
jind,12-07-2020,75,28,30,4,12,3
jind,13-07-2020,65,69,24,6,15,2
jind,14-07-2020,102,105,21,7,10,2
jind,15-07-2020,132,71,28,6,10,2
jind,16-07-2020,128,49,27,5,13,1
jind,17-07-2020,104,65,19,5,10,2
jind,18-07-2020,132,49,22,6,14,2
jind,19-07-2020,105,33,17,5,35,4
jind,20-07-2020,72,28,31,3,10,3
jind,21-07-2020,58,21,41,6,62,10
jind,22-07-2020,57,33,26,6,14,5
jind,23-07-2020,77,43,50,6,13,4
jind,24-07-2020,96,57,46,5,14,2
jind,25-07-2020,137,46,33,4,14,10
jind,26-07-2020,110,51,47,6,15,8
jind,27-07-2020,109,58,44,5,15,5
jind,28-07-2020,105,56,35,6,15,2
jind,29-07-2020,82,53,31,6,26,6
jind,30-07-2020,74,30,26,6,14,5
jind,31-07-2020,68,42,32,4,12,9
jind,01-08-2020,99,32,27,5,11,5
jind,02-08-2020,75,43,22,5,34,9
jind,03-08-2020,82,53,24,4,1,10
jind,04-08-2020,95,46,25,4,7,10
jind,05-08-2020,74,48,23,5,11,1
jind,06-08-2020,99,34,17,4,10,4
jind,07-08-2020,64,24,3,3,15,11
jind,08-08-2020,65,49,3,6,13,10
jind,09-08-2020,111,38,3,4,14,5
jind,10-08-2020,84,47,4,5,43,8
jind,11-08-2020,119,36,3,4,59,4
jind,12-08-2020,92,42,4,4,12,14
jind,13-08-2020,77,23,4,3,11,7
jind,14-08-2020,64,22,11,3,11,14
jind,15-08-2020,63,38,5,3,13,6
jind,16-08-2020,95,36,5,4,75,9
jind,17-08-2020,93,33,4,5,63,14
jind,18-08-2020,86,44,4,6,13,16
jind,19-08-2020,98,26,5,5,14,6
jind,20-08-2020,59,24,4,3,14,6
jind,21-08-2020,65,29,2,2,20,8
jind,22-08-2020,61,27,3,3,23,13
jind,23-08-2020,59,31,2,2,58,12
jind,24-08-2020,76,23,2,2,63,9
jind,25-08-2020,61,36,2,2,15,9
jind,26-08-2020,78,27,4,2,18,13
jind,27-08-2020,50,37,2,2,8,5
jind,28-08-2020,66,32,2,2,7,3
jind,29-08-2020,56,35,2,41,9,4
jind,30-08-2020,103,36,2,1,9,9
jind,31-08-2020,119,20,2,2,8,6
jind,01-09-2020,54,29,2,3,29,7
jind,02-09-2020,65,26,2,3,3,9
jind,03-09-2020,55,49,2,3,4,10
jind,04-09-2020,102,56,2,3,4,9
jind,05-09-2020,122,51,2,3,3,8
jind,06-09-2020,118,34,2,3,5,10
jind,07-09-2020,79,49,3,3,2,7
jind,08-09-2020,101,49,16,8,6,10
jind,09-09-2020,98,64,12,8,24,10
jind,10-09-2020,134,69,16,6,7,8
jind,11-09-2020,151,78,12,5,10,17
jind,12-09-2020,133,76,12,5,13,14
jind,13-09-2020,137,88,7,5,25,19
jind,14-09-2020,157,81,7,5,10,18
jind,15-09-2020,149,87,8,5,8,18
jind,16-09-2020,158,88,7,6,13,16
jind,17-09-2020,141,77,8,5,10,14
jind,18-09-2020,131,71,10,5,32,16
jind,19-09-2020,125,86,7,7,13,8
jind,20-09-2020,135,78,8,6,35,11
jind,21-09-2020,143,89,8,8,30,10
jind,22-09-2020,146,77,5,10,10,14
jind,23-09-2020,149,52,5,7,20,12
jind,24-09-2020,108,62,8,7,7,10
jind,25-09-2020,115,87,10,7,16,11
jind,26-09-2020,157,92,7,7,11,11
jind,27-09-2020,148,66,8,5,30,11
jind,28-09-2020,108,104,10,6,22,4
jind,29-09-2020,157,106,18,7,25,12
jind,30-09-2020,151,100,10,7,27,12
jind,01-10-2020,155,98,11,8,23,11
jind,02-10-2020,157,110,12,7,16,6
jind,03-10-2020,167,104,12,9,21,7
jind,04-10-2020,166,106,14,8,19,6
jind,05-10-2020,164,111,13,8,23,10
jind,06-10-2020,164,112,21,9,30,9
jind,07-10-2020,163,122,15,11,13,4
jind,08-10-2020,177,116,14,10,25,4
jind,09-10-2020,168,117,17,10,26,3
jind,10-10-2020,173,124,14,10,23,2
jind,11-10-2020,181,121,15,10,32,3
jind,12-10-2020,179,137,16,13,17,3
jind,13-10-2020,196,140,18,13,17,3
jind,14-10-2020,210,142,16,11,13,7
jind,15-10-2020,223,115,12,14,15,12
jind,16-10-2020,184,122,17,16,24,1
jind,17-10-2020,184,135,17,15,25,3
jind,18-10-2020,196,126,18,12,20,2
jind,19-10-2020,188,149,17,14,38,
jind,20-10-2020,198,139,17,15,33,4
jind,21-10-2020,196,119,17,16,18,2
jind,22-10-2020,174,135,19,18,21,4
jind,23-10-2020,202,166,24,9,27,2
jind,24-10-2020,204,161,25,9,24,5
jind,25-10-2020,235,159,23,9,38,19
jind,26-10-2020,245,161,20,9,20,22
jind,27-10-2020,236,150,22,13,32,10
jind,28-10-2020,216,203,23,23,31,13
jind,29-10-2020,262,275,26,30,41,9
jind,30-10-2020,313,262,23,20,29,9
jind,31-10-2020,324,281,21,18,28,8
jind,01-11-2020,322,265,21,18,41,7
jind,02-11-2020,319,209,21,22,25,9
jind,03-11-2020,284,147,18,25,25,12
jind,04-11-2020,218,353,30,23,47,9
jind,05-11-2020,370,261,25,24,25,9
jind,06-11-2020,314,328,27,24,32,8
jind,07-11-2020,369,361,31,22,61,9
jind,08-11-2020,382,371,30,24,24,11
jind,09-11-2020,408,590,12,36,43,12
jind,10-11-2020,512,365,32,27,21,7
jind,11-11-2020,400,152,27,26,16,8
jind,12-11-2020,253,157,28,25,14,5
jind,13-11-2020,225,239,24,26,17,10
jind,14-11-2020,301,417,24,20,22,17
jind,15-11-2020,450,261,35,13,20,10
jind,16-11-2020,362,86,15,11,7,20
jind,17-11-2020,136,64,21,14,14,8
jind,18-11-2020,142,95,26,18,15,4
jind,19-11-2020,170,116,41,20,16,10
jind,20-11-2020,190,104,32,17,21,4
jind,21-11-2020,185,111,23,22,26,10
jind,22-11-2020,180,118,27,20,24,10
jind,23-11-2020,189,119,29,24,15,5
jind,24-11-2020,203,133,30,24,18,10
jind,25-11-2020,217,166,12,22,24,
jind,26-11-2020,283,,,,,
panipat,15-06-2019,,103,64,19,10,4
panipat,16-06-2019,145,132,10,13,11,2
panipat,17-06-2019,148,130,37,8,3,3
panipat,18-06-2019,125,54,29,11,3,5
panipat,19-06-2019,79,107,53,13,7,7
panipat,20-06-2019,143,87,64,8,8,6
panipat,21-06-2019,124,80,61,8,9,6
panipat,22-06-2019,129,78,87,11,9,6
panipat,23-06-2019,123,75,43,3,3,6
panipat,24-06-2019,103,60,28,2,4,4
panipat,25-06-2019,69,62,48,4,7,6
panipat,26-06-2019,94,83,54,5,3,6
panipat,27-06-2019,122,117,39,8,4,6
panipat,28-06-2019,134,102,32,8,4,5
panipat,29-06-2019,130,152,33,18,6,5
panipat,30-06-2019,154,117,43,14,9,5
panipat,01-07-2019,146,97,62,10,10,7
panipat,02-07-2019,150,93,54,8,7,6
panipat,03-07-2019,142,70,39,6,7,6
panipat,04-07-2019,112,43,21,7,9,6
panipat,05-07-2019,72,66,27,9,11,7
panipat,06-07-2019,94,59,36,8,12,7
panipat,07-07-2019,94,50,33,7,14,5
panipat,08-07-2019,82,67,36,8,15,6
panipat,09-07-2019,110,62,22,10,11,6
panipat,10-07-2019,110,63,28,8,5,6
panipat,11-07-2019,106,134,20,8,7,6
panipat,12-07-2019,164,70,17,4,8,4
panipat,13-07-2019,131,99,20,3,9,3
panipat,14-07-2019,157,56,28,3,11,1
panipat,15-07-2019,110,39,22,3,12,1
panipat,16-07-2019,88,38,26,3,10,2
panipat,17-07-2019,87,48,28,4,6,5
panipat,18-07-2019,90,63,32,4,7,6
panipat,19-07-2019,109,59,30,3,7,5
panipat,20-07-2019,100,54,30,3,9,5
panipat,21-07-2019,99,60,27,3,10,5
panipat,22-07-2019,109,71,20,3,9,5
panipat,23-07-2019,125,67,35,3,7,5
panipat,24-07-2019,130,69,24,3,7,6
panipat,25-07-2019,114,41,15,3,9,4
panipat,26-07-2019,65,32,21,4,10,4
panipat,27-07-2019,62,22,15,3,12,4
panipat,28-07-2019,52,26,14,3,14,4
panipat,29-07-2019,53,28,15,6,15,3
panipat,30-07-2019,55,37,17,9,16,4
panipat,31-07-2019,65,39,16,10,18,4
panipat,01-08-2019,69,58,21,9,11,5
panipat,02-08-2019,83,57,17,9,8,5
panipat,03-08-2019,76,54,13,8,9,5
panipat,04-08-2019,65,61,15,8,11,7
panipat,05-08-2019,81,86,20,13,1,9
panipat,06-08-2019,100,47,15,5,2,6
panipat,07-08-2019,60,66,16,5,5,6
panipat,08-08-2019,76,64,19,5,10,5
panipat,09-08-2019,71,52,13,4,15,5
panipat,10-08-2019,58,46,14,5,20,5
panipat,11-08-2019,55,57,20,5,26,5
panipat,12-08-2019,73,56,15,7,31,5
panipat,13-08-2019,72,57,10,6,36,6
panipat,14-08-2019,68,55,12,6,41,6
panipat,15-08-2019,66,57,12,4,17,6
panipat,16-08-2019,73,50,12,3,5,5
panipat,17-08-2019,56,27,7,4,9,5
panipat,18-08-2019,42,31,15,9,1,5
panipat,19-08-2019,48,60,18,6,5,6
panipat,20-08-2019,78,64,22,4,3,6
panipat,21-08-2019,76,84,12,2,6,6
panipat,22-08-2019,84,82,25,2,24,6
